videoId,title,lengthSeconds,channelId,author,keywords,publish_date,official
https://youtu.be/wADJnqLx8wI,【非歌回開唱】｜千秋為期《半首版》• 山鬼 Yamaoni & 趙煙 Yin｜李李鈴蘭 Linglan Lily,129,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/5g1uVr5PEx4,【非歌回開唱】｜旭日微光 • 李李鈴蘭｜李李鈴蘭 Linglan Lily,164,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/3lH73J7v_hs,【非歌回開唱】｜他們說我是沒有用的年輕人《合音版》• 好樂團GoodBand｜李李鈴蘭 Linglan Lily,310,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/SHfFTrKSsPs,【非歌回開唱】｜POP STARS／扛壩子 Big Boss《合唱版》 • K/DA / 囝仔〈台、羅、華字幕〉｜李李鈴蘭 Linglan Lily,188,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/qJHwRgwOmGk,【非歌回開唱】｜We Don't Talk Anymore《合音版》• Charlie Puth & Selena Gomez｜李李鈴蘭 Linglan Lily,213,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/QStJOwol0w4,【非歌回開唱】｜心做し《合音版》• まじ娘｜李李鈴蘭 Linglan Lily,265,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/dMBdtt8W7Sk,【非歌回開唱】｜グレイ Gray《合音版》• キタニタツヤ｜李李鈴蘭 Linglan Lily,211,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/tU4OrM2pf2Y,【非歌回開唱】｜囍《合音版》• 葛東琪｜李李鈴蘭 Linglan Lily,207,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-07,FALSE
https://youtu.be/vg8LqrN11Jo,【非歌回開唱】｜Sugar《合音版》• Maroon 5｜李李鈴蘭 Linglan Lily,233,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-06,FALSE
https://youtu.be/2w8X3LrWiDQ,【非歌回開唱】｜幽靈東京 / Never Gonna Give You Up《合音版》• Ayase / Rick Astley｜李李鈴蘭 Linglan Lily,205,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-06-06,FALSE
https://youtu.be/5famw1ohQqY,【非歌回開唱】｜拜無憂 • 蕭憶情｜李李鈴蘭 Linglan Lily,210,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-31,FALSE
https://youtu.be/tZEnV70bNrg,【精華】瑪麗蘭蘭快嚇鼠了｜還願驚嚇全直播特輯｜李李鈴蘭 Linglan Lily,106,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-31,FALSE
https://youtu.be/h65GR49y1so,【精華】蘭蘭難得的開罵？！｜李李鈴蘭 Linglan Lily,25,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-30,FALSE
https://youtu.be/yc9KeG0h_OM,【非歌回開唱】｜還願 • 草東沒有派對｜李李鈴蘭 Linglan Lily,219,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-29,FALSE
https://youtu.be/vYL6M-DOXVs,【非歌回開唱】｜碼頭姑娘 • 劉芷融｜李李鈴蘭 Linglan Lily,59,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-29,FALSE
https://youtu.be/YxsuFmUpRgM,𝟐𝟖－𝟏𝟏｜不枉《蘭哥蘭蘭合唱版》 • 汪小敏｜李李鈴蘭 Linglan Lily,203,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-25,FALSE
https://youtu.be/D751CHEdw_Y,𝟐𝟖－𝟏𝟎｜Rather Be • Jess Glynne｜李李鈴蘭 Linglan Lily,224,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/BJF0t3Dpzig,𝟐𝟖－𝟎𝟗｜空心 • 光澤｜李李鈴蘭 Linglan Lily,275,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/HbUZ7xSWcjE,𝟐𝟖－𝟎𝟖｜Chandelier《RRR尖叫版》• Sia｜李李鈴蘭 Linglan Lily,212,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/nAlY4H5c3qE,𝟐𝟖－𝟎𝟕｜年輪說／黑輪說 • 楊丞琳｜李李鈴蘭 Linglan Lily,263,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/51Bvo1KxieM,𝟐𝟖－𝟎𝟔｜不醉不會 • 田馥甄｜李李鈴蘭 Linglan Lily,229,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/uW5NxZYT5H8,𝟐𝟖－𝟎𝟓｜Maps • Maroon 5｜李李鈴蘭 Linglan Lily,189,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/7cmxsWJ1a8Y,𝟐𝟖－𝟎𝟒｜Lean On • Major Lazer & DJ Snake｜李李鈴蘭 Linglan Lily,178,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/nCLULw-CTKo,𝟐𝟖－𝟎𝟑｜山有木兮 • 倫桑｜李李鈴蘭 Linglan Lily,241,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/UpncjJ1wg7U,𝟐𝟖－𝟎𝟐｜不枉 • 汪小敏｜李李鈴蘭 Linglan Lily,203,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/vP5M1BskpNM,𝟐𝟖－𝟎𝟏｜愛呀 • 李明霖｜李李鈴蘭 Linglan Lily,191,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-24,FALSE
https://youtu.be/e65zmFJbhmg,【非歌回開唱】｜Lydia • F.I.R. 飛兒樂團｜李李鈴蘭 Linglan Lily,230,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-21,FALSE
https://youtu.be/WlluS_BcUnY,【非歌回開唱】｜仰望 • 楊丞琳｜李李鈴蘭 Linglan Lily,214,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-21,FALSE
https://youtu.be/RgnH4QUfJg8,【非歌回開唱】｜大喜 • 泠鳶yousa｜李李鈴蘭 Linglan Lily,178,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-21,FALSE
https://youtu.be/PpiuRBrKigM,【非歌回開唱】｜蠢貨 • 喻言Yan Yu｜李李鈴蘭 Linglan Lily,207,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-21,FALSE
https://youtu.be/GqWEvqBLIAg,【非歌回開唱】｜不醉不會 • 田馥甄｜李李鈴蘭 Linglan Lily,229,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-21,FALSE
https://youtu.be/8816BO1XdIs,【非歌回開唱】｜旭日微光《腹肌版》 • 李李鈴蘭｜李李鈴蘭 Linglan Lily,163,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-20,FALSE
https://youtu.be/wPIv8wiQ4z0,【非歌回開唱】｜Light Switch • Charlie Puth｜李李鈴蘭 Linglan Lily,185,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-20,FALSE
https://youtu.be/3bcPWwvbvEg,【非歌回開唱】｜年輪說 • 楊丞琳｜李李鈴蘭 Linglan Lily,269,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-20,FALSE
https://youtu.be/CAUtiNZTZAw,【非歌回開唱】｜幽靈東京 / Never Gonna Give You Up • Ayase / Rick Astley｜李李鈴蘭 Linglan Lily,206,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-20,FALSE
https://youtu.be/wZmd2eqv6Pk,【非歌回開唱】｜卡路里 • 火箭少女101｜李李鈴蘭 Linglan Lily,227,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-20,FALSE
https://youtu.be/esph3Z-t8og,𝟐𝟕－𝟏𝟐｜普通DISCO • 三無Marblue｜李李鈴蘭 Linglan Lily,206,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-13,FALSE
https://youtu.be/7YF5SYhyz1Y,𝟐𝟕－𝟏𝟏｜The Middle《＋生日快樂版》 • Maren Morris｜李李鈴蘭 Linglan Lily,182,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-13,FALSE
https://youtu.be/J2xReXn0HEc,𝟐𝟕－𝟏𝟎｜流光記 • 銀臨｜李李鈴蘭 Linglan Lily,274,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-12,FALSE
https://youtu.be/dRDH6rf2pOw,𝟐𝟕－𝟎𝟗｜Stay The Night《＋生日快樂版》 • Zedd  ft. Hayley Williams｜李李鈴蘭 Linglan Lily,213,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-11,FALSE
https://youtu.be/bwqhBSlJ-T8,𝟐𝟕－𝟎𝟖｜遊園驚夢 • 趙方婧｜李李鈴蘭 Linglan Lily,202,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-11,FALSE
https://youtu.be/PoLO1Ssh5Ow,𝟐𝟕－𝟎𝟕｜煙火裡的塵埃 • 華晨宇｜李李鈴蘭 Linglan Lily,319,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-11,FALSE
https://youtu.be/SaHvhSpW-Yg,𝟐𝟕－𝟎𝟔｜Animals《＋生日快樂版》 • Maroon5｜李李鈴蘭 Linglan Lily,228,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-10,FALSE
https://youtu.be/ReDOnZOB3CU,𝟐𝟕－𝟎𝟓｜九張機 • 葉炫清｜李李鈴蘭 Linglan Lily,211,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-10,FALSE
https://youtu.be/oAX8U3nPQYQ,𝟐𝟕－𝟎𝟒｜紅色高跟鞋《＋生日快樂版》 • 蔡健雅｜李李鈴蘭 Linglan Lily,202,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-10,FALSE
https://youtu.be/Nb2EV1jqZ38,𝟐𝟕－𝟎𝟑｜食虫植物 • 理芽｜李李鈴蘭 Linglan Lily,156,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-09,FALSE
https://youtu.be/-n8MiAc8vx4,𝟐𝟕－𝟎𝟐｜エゴママ • DECO*27 feat. marina｜李李鈴蘭 Linglan Lily,265,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-09,FALSE
https://youtu.be/_vdKRsGjPUI,𝟐𝟕－𝟎𝟏｜大喜《＋生日快樂版》 • 泠鳶 yousa｜李李鈴蘭 Linglan Lily,181,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-05-09,FALSE
https://youtu.be/ceVp422vMMc,【預告】李李鈴蘭遭遇危機？5/8日風鈴草決勝魔王｜李李鈴蘭生日粉絲自發企劃,77,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-30,FALSE
https://youtu.be/5Y1xcjU04R8,【精華】《片尾畫面》2022/04/26｜李李鈴蘭 Linglan Lily #Shorts,10,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-25,FALSE
https://youtu.be/VK7N6yoSD_M,【非歌回開唱】｜小可愛與小領帶 • 張思源｜李李鈴蘭 Linglan Lily,202,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-25,FALSE
https://youtu.be/54N7PLRaEGw,【非歌回開唱】｜盛唐夜唱 • 阿傑 & Maggie 麥｜李李鈴蘭 Linglan Lily,203,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-25,FALSE
https://youtu.be/fnTxvxem3xs,【精華】《片尾畫面》2022/04/22｜蘭蘭的大道理｜李李鈴蘭 Linglan Lily #Shorts,20,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/nOTv-skP0ZY,𝟐𝟔－𝟏𝟎｜I Love You 3000 • Stephanie Poetri｜李李鈴蘭 Linglan Lily,210,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/czr-0UZhP54,𝟐𝟔－𝟎𝟗｜小幸運 • 田馥甄｜李李鈴蘭 Linglan Lily,256,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/xtSnlblJ-Kw,𝟐𝟔－𝟎𝟖｜Real樣 • 渣泥ZANI｜李李鈴蘭 Linglan Lily,187,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/l2d58tnVjns,𝟐𝟔－𝟎𝟕｜星星和雨的夜 • 三無 Marblue｜李李鈴蘭 Linglan Lily,184,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/06aIw5NaMMk,𝟐𝟔－𝟎𝟔｜紡唄 • 鏡音リン・レン｜李李鈴蘭 Linglan Lily,319,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/y4yqQde0EbI,𝟐𝟔－𝟎𝟓｜グレイ Gray • キタニタツヤ｜李李鈴蘭 Linglan Lily,221,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/Vp0YlzrwQtE,𝟐𝟔－𝟎𝟒｜Unsteady • X Ambassadors｜李李鈴蘭 Linglan Lily,193,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-24,FALSE
https://youtu.be/ymyzzafTn4o,𝟐𝟔－𝟎𝟑｜聲聲醉花陰 • Winky詩｜李李鈴蘭 Linglan Lily,292,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-23,FALSE
https://youtu.be/v4rjY0dWfyo,𝟐𝟔－𝟎𝟐｜Cold Water • Major Lazer｜李李鈴蘭 Linglan Lily,190,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-23,FALSE
https://youtu.be/GaWrSE3XxHM,𝟐𝟔－𝟎𝟏｜LOVE DIVE • IVE｜李李鈴蘭 Linglan Lily,175,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-22,FALSE
https://youtu.be/o5k2GTEYGuI,【非歌回開唱】｜花木蘭 • 劉增瞳｜李李鈴蘭 Linglan Lily,195,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-17,FALSE
https://youtu.be/GOCa1yCh5lc,【非歌回開唱】｜沒有如果 • 梁靜茹｜李李鈴蘭 Linglan Lily,267,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-15,FALSE
https://youtu.be/d1IZb5bMsm4,【精華】《片尾畫面》2022/04/09｜李李鈴蘭 Linglan Lily #Shorts,7,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-10,FALSE
https://youtu.be/CIAzZgXQJiA,【精華】Henceforth《蘭哥版》 • Orangestar｜李李鈴蘭 Linglan Lily,233,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-10,FALSE
https://youtu.be/Ei9naD2_iVw,𝟐𝟓－𝟎𝟖｜Stay《自填中文版》 • 李李鈴蘭 & The Kid LAROI & Justin Bieber｜李李鈴蘭 Linglan Lily,139,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-10,FALSE
https://youtu.be/YYpmrR9UhfE,𝟐𝟓－𝟎𝟕｜Henceforth • Orangestar｜李李鈴蘭 Linglan Lily,232,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-10,FALSE
https://youtu.be/wP9gHZV_mVM,𝟐𝟓－𝟎𝟔｜Treasure • 陳忻玥 Vicky Chen｜李李鈴蘭 Linglan Lily,220,UCWmCWSajQNMvNdLltGJwuiw,蘭蘭音樂盒 Lanlan Music Box,"鈴蘭, 蘭蘭, 玲蘭, 李李, 玲藍, 歌回",2022-04-10,FALSE
